page,raw_line,lane_candidate,lane_clean,matched_lane,ocr_rate,matched_rate,diff
11,"KBLNOO F24 - LOITOKTOK 7.57 BEER LOMTOKTOK 731 37,151.73 73,436.54",KBLNOO F24 - LOITOKTOK 7.57 BEER,KBLNOO F24  LOITOKTOK 757 BEER,KBL NBO F20  LOITOKTOK 75T BEER,7.57,269.09,-261.52
11,"KBL NBO F24 - LOKICHOGIO 7.5T i LOKICHOGIO 7.57 143,591.63 125,232.47","KBL NBO F24 - LOKICHOGIO 7.5T i LOKICHOGIO 7.57 143,591.63 125,232.47",KBL NBO F24  LOKICHOGIO 75T I LOKICHOGIO 757 14359163 12523247,KBL NBO F20  LOKICHOGIO 75T SPIRIT,7.57,309.95,-302.38
11,"KDLUNGO F24 - MACHAKOS 7.57 BEER MACHARKOS 757 17,200.08 15,870.07",KDLUNGO F24 - MACHAKOS 7.57 BEER,KDLUNGO F24  MACHAKOS 757 BEER,KBL NBO F20  MACHAKOS 75T BEER,7.57,12.32,-4.75
11,"KBL NBO F24 - MAKONGENI 7.57 BEER MAKONGENI 751 13,851,38 12,466.24",KBL NBO F24 - MAKONGENI 7.57 BEER,KBL NBO F24  MAKONGENI 757 BEER,KBL NBO F20  MAKONGENI 75T BEER,7.57,493.25,-485.68
11,"KBL NGO F2a - MARALAL 7.57 BEER INBO MOUNTAIN |MARALAL 7,51 61,209.09 55,008.18",KBL NGO F2a - MARALAL 7.57 BEER INBO MOUNTAIN,KBL NGO F2A  MARALAL 757 BEER INBO MOUNTAIN,KBL NBO F20  MARALAL 75T BEER,7.57,817.44,-809.87
11,"KGL NBO F24 « MARIAKANI7.5T BEER COAST |MARIAKANI 751 B1,258.43 73,332.59",KGL NBO F24 « MARIAKANI7.5T BEER COAST,KGL NBO F24  MARIAKANI75T BEER COAST,KBL NBO F20  MARIAKANI 75T BEER,1258.43,844.47,413.96000000000004
11,"KBL.NOO F246. MATHARE 7.57 BEER 251 9,950,36 8,345.32",KBL.NOO F246. MATHARE 7.57 BEER,KBLNOO F246 MATHARE 757 BEER,KBL NBO F20  MATHARE 75T BEER,7.57,794.24,-786.67
11,"KBL NEO F24 . MAUA 7.5T BEER 7.51 50,867.91 45,781.12",KBL NEO F24 . MAUA 7.5T BEER,KBL NEO F24  MAUA 75T BEER,KBL NBO F20  MAUA 75T BEER,7.51,265.22,-257.71000000000004
11,"KD. NOO F24 - MERU 7.57 BLER 7ST 55,001.37 49,501.29","KD. NOO F24 - MERU 7.57 BLER 7ST 55,001.37 49,501.29",KD NOO F24  MERU 757 BLER 7ST 5500137 4950129,,7.57,,
11,"KBL NSO F24- MOGOTIO 7.5T BEER 751 43,134.94 38,911.45",KBL NSO F24- MOGOTIO 7.5T BEER,KBL NSO F24 MOGOTIO 75T BEER,KBL NBO F20  MOGOTIO 75T BEER,43134.94,476.46,42658.48
11,"Kil NDO F24- MTONGWE 7.57 BEER 7.51 88,692.23 79,022.99",Kil NDO F24- MTONGWE 7.57 BEER,KIL NDO F24 MTONGWE 757 BEER,KBL NBO F20  MTONGWE 75T BEER,7.57,576.73,-569.16
11,"KBL NBO F24 - MURANGA 7.ST BEER 2.57 19,303.10 17,372.79",KBL NBO F24 - MURANGA 7.ST BEER,KBL NBO F24  MURANGA 7ST BEER,KBL NBO F20  MURANGA 75T BEER,2.57,56.22,-53.65
11,"KBL NBO F24- MWEA 7.ST DEEN 757 19,689.18 17,720.26","KBL NBO F24- MWEA 7.ST DEEN 757 19,689.18 17,720.26",KBL NBO F24 MWEA 7ST DEEN 757 1968918 1772026,,19689.18,,
11,"KBL NBO F24- MWIKI 7.57 BEER 3 9,050.36 8,145.32",KBL NBO F24- MWIKI 7.57 BEER,KBL NBO F24 MWIKI 757 BEER,KBL NBO F20  MWIKI 75T BEER,7.57,794.24,-786.67
11,"KBLNEO F24 . MWINGI 7.57 BEEN 7.57 28,243.26 25,418.93","KBLNEO F24 . MWINGI 7.57 BEEN 7.57 28,243.26 25,418.93",KBLNEO F24  MWINGI 757 BEEN 757 2824326 2541893,KBL NBO F20  MWINGI 75T BEER,7.57,178.83,-171.26000000000002
11,"KBL NBO F24~ NAIROBI THT 7.5T SEER BEER NBO NAMOB [NAIROBI THT 7,51 9,050.36 8,145.32","KBL NBO F24~ NAIROBI THT 7.5T SEER BEER NBO NAMOB [NAIROBI THT 7,51 9,050.36 8,145.32",KBL NBO F24 NAIROBI THT 75T SEER BEER NBO NAMOB NAIROBI THT 751 905036 814532,,9050.36,,
11,"BL NBO [24 - NAIVASHA 7,57 f BEER NgO RIFT NAIVASHA 7.5T 22,534.89 20,281.40","BL NBO [24 - NAIVASHA 7,57 f BEER NgO RIFT NAIVASHA 7.5T 22,534.89 20,281.40",BL NBO 24  NAIVASHA 757 F BEER NGO RIFT NAIVASHA 75T 2253489 2028140,,22534.89,,
11,"KBLNGO F24- NAKURU 7.57 BEER BEER NBO RIFT NAKURU 2.57 33,433.69 30,088,407",KBLNGO F24- NAKURU 7.57 BEER,KBLNGO F24 NAKURU 757 BEER,KBL NBO F20  NAKURU 75T BEER,7.57,473.09,-465.52
11,"KBLNBO F24- NANYUKI7.ST BEER BEEN N&O MOUNTAIN |NANYUKI 757 37,201.69 33,481.52",KBLNBO F24- NANYUKI7.ST BEER,KBLNBO F24 NANYUKI7ST BEER,KBL NBO F20  NANYUKI 75T BEER,37201.69,320.09,36881.600000000006
11,"KBL NBO [24 -NAROK 7ST GEER DEER NBO RIFT NAROK 7.51 30,486.57 27,437,93","KBL NBO [24 -NAROK 7ST GEER DEER NBO RIFT NAROK 7.51 30,486.57 27,437,93",KBL NBO 24 NAROK 7ST GEER DEER NBO RIFT NAROK 751 3048657 2743793,,7.51,,
11,"KBL.NBO F24 - NGONG 7.5T BEER BEER NBO NAMOB! |NGONG 73st 12,793.88 11,514.49",KBL.NBO F24 - NGONG 7.5T BEER,KBLNBO F24  NGONG 75T BEER,KBL NBO F20  NGONG 75T BEER,12793.88,414.16,12379.72
11,"KAL NBO F24- NIORO 7.57 BEER oven NBO MOUNTAIN |NIORO 75T 36,531.70 32,878.53",KAL NBO F24- NIORO 7.57 BEER,KAL NBO F24 NIORO 757 BEER,KBL NBO F20  NJORO 75T BEER,7.57,561.01,-553.4399999999999
11,"KDL.NOO F2d - NKUAU 7.57 BEER BEER NBO MOUNTAIN |NKUBU 7.51 50,739.03 43,665.12",KDL.NOO F2d - NKUAU 7.57 BEER BEER NBO MOUNTAIN,KDLNOO F2D  NKUAU 757 BEER BEER NBO MOUNTAIN,,7.57,,
11,"KBL NBO F24 . NRB NASRA 7.ST BEER JHceR [NBO ARON [WY 7.5 9,050.36 6,145.32",KBL NBO F24 . NRB NASRA 7.ST BEER,KBL NBO F24  NRB NASRA 7ST BEER,KBL NBO F20  NRB NASRA 75T BEER,9050.36,794.24,8256.12
11,"KIOND2O 4-NVTSAT EHER UR[peUckR UNBO RIFT NYAHURURU 7.5T 37,306.71 33,578.04","KIOND2O 4-NVTSAT EHER UR[peUckR UNBO RIFT NYAHURURU 7.5T 37,306.71 33,578.04",KIOND2O 4NVTSAT EHER URPEUCKR UNBO RIFT NYAHURURU 75T 3730671 3357804,,37306.71,,
11,"KFBL2NBO4-NVAUIZ.5BETEBRE ERNBO coast | NYALL 2.51 80,692.21 79,822.98",KFBL2NBO4-NVAUIZ.5BETEBRE ERNBO coast,KFBL2NBO4NVAUIZ5BETEBRE ERNBO COAST,,2.51,,
11,"KBL NBO F24 - NVERI7.5T BEER DEER NiO [MOUNTAIN [NYERI 251 30,898.75 27,808.88",KBL NBO F24 - NVERI7.5T BEER,KBL NBO F24  NVERI75T BEER,KBL NBO F20  NYERI 75T BEER,30898.75,888.52,30010.23
11,"KAL NBO F24 - OTHAYA 7.57 DEER BEER [NBO MOUNTAIN [OTHAVA 7.57 25,079.00",KAL NBO F24 - OTHAYA 7.57 DEER BEER,KAL NBO F24  OTHAYA 757 DEER BEER,KBL NBO F20  OTHAYA 75T BEER,7.57,950.0,-942.43
11,"KBLNBO F24 « RONGAI 7.57 BEER GEER NNO nAmont — [RONGA 151 9,887.36 8,898.64","KBLNBO F24 « RONGAI 7.57 BEER GEER NNO nAmont — [RONGA 151 9,887.36 8,898.64",KBLNBO F24  RONGAI 757 BEER GEER NNO NAMONT  RONGA 151 988736 889864,,7.57,,
11,"KBL NOO F274 - KUINU 7ST OEER BIER NBO MOUNTAIN | RUIRU 7ST 13,138.83 10,024.95",KBL NOO F274 - KUINU 7ST OEER BIER NBO MOUNTAIN,KBL NOO F274  KUINU 7ST OEER BIER NBO MOUNTAIN,,13138.83,,
11,"KBLNBO F24 - TALA 7,57 DEER BEER NBO COAST _|TALA 757 606.43 20,345.79","KBLNBO F24 - TALA 7,57 DEER BEER NBO COAST _",KBLNBO F24  TALA 757 DEER BEER NBO COAST ,KBL NBO F20  TALA 75T BEER,606.43,426.97,179.45999999999992
11,"KBL NBO F24 . TAVETA 7.57 BEER nN N EGAST _|TAVETA 7:8T 63,839.27 57,455.34",KBL NBO F24 . TAVETA 7.57 BEER,KBL NBO F24  TAVETA 757 BEER,KBL NBO F20  TAVETA 75T BEER,7.57,111.45,-103.88
11,"KKBBLL.NNOBOO [F2244 -» TUHKIUKNAD 7A.5 77. B5ET EBRE ER BBEEEERR [NiBtOe [McOoUasNtT AIN [UTKHIUKNAD A 77.5517 8143,,080282..9225 8242,,640389..0139","KKBBLL.NNOBOO [F2244 -» TUHKIUKNAD 7A.5 77. B5ET EBRE ER BBEEEERR [NiBtOe [McOoUasNtT AIN [UTKHIUKNAD A 77.5517 8143,,080282..9225 8242,,640389..0139",KKBBLLNNOBOO F2244  TUHKIUKNAD 7A5 77 B5ET EBRE ER BBEEEERR NIBTOE MCOOUASNTT AIN UTKHIUKNAD A 775517 81430802829225 82426403890139,,77.55,,
11,"KGL NAO F24- VOI7.ST BEER BEER NO |coast [vai 7ST 62,651.65 56,386.49",KGL NAO F24- VOI7.ST BEER,KGL NAO F24 VOI7ST BEER,KBL NBO F20  VOI 75T BEER,62651.65,846.12,61805.53
11,"KBLNGO F24- WAJIR7.5T BEER BEER NBO MOUNTAIN |WAJIR 7.51 217,464.35 105,717,92",KBLNGO F24- WAJIR7.5T BEER,KBLNGO F24 WAJIR75T BEER,KBL NBO F20  WAJIR 75T BEER,7.51,218.35,-210.84
11,"KBL NBO F24 » WOTE 7.5T BEER HEER Wore 2.57 36,056.68 32,460.01","KBL NBO F24 » WOTE 7.5T BEER HEER Wore 2.57 36,056.68 32,460.01",KBL NBO F24  WOTE 75T BEER HEER WORE 257 3605668 3246001,KBL NBO F20  WOTE 75T BEER,2.57,161.92,-159.35
11,"KBL NBO F24 - BOMET P/UP BEER BOMET Phip 39,462.26 35,516.03","KBL NBO F24 - BOMET P/UP BEER BOMET Phip 39,462.26 35,516.03",KBL NBO F24  BOMET PUP BEER BOMET PHIP 3946226 3551603,KBL NBO F20  BOMET PUP BEER,39462.26,626.79,38835.47
11,"KBL NBO F246 - BURUBURU P/UP BEER BURUBURU Pf 6,985.66 5,087.27","KBL NBO F246 - BURUBURU P/UP BEER BURUBURU Pf 6,985.66 5,087.27",KBL NBO F246  BURUBURU PUP BEER BURUBURU PF 698566 508727,KBL NBO F20  BURUBURU PUP BEER,6985.66,528.43,6457.23
11,"KBL NBO F24- BUSIA P/UP BEER BUSIA Pfu 75,644.69 68,080.22","KBL NBO F24- BUSIA P/UP BEER BUSIA Pfu 75,644.69 68,080.22",KBL NBO F24 BUSIA PUP BEER BUSIA PFU 7564469 6808022,KBL NBO F20  BUSIA PUP BEER,75644.69,42.83,75601.86
11,"KBL NBO F24» DAGORETTI CORNER P/UP BEER DAGORETT! CORNER Pf 5,985.86 6,087.27","KBL NBO F24» DAGORETTI CORNER P/UP BEER DAGORETT! CORNER Pf 5,985.86 6,087.27",KBL NBO F24 DAGORETTI CORNER PUP BEER DAGORETT CORNER PF 598586 608727,KBL NBO F20  DAGORETTI CORNER PUP BEER,5985.86,528.43,5457.429999999999
11,"10 F24 - DANDORA P/UP BEER DANDORA Pfup 8,985.86 8,087.27","10 F24 - DANDORA P/UP BEER DANDORA Pfup 8,985.86 8,087.27",10 F24  DANDORA PUP BEER DANDORA PFUP 898586 808727,,8985.86,,
11,"KBL NBO F24 - ELDORET P/UP BEER ELDORET Pfup 54,365.54 40,920.99","KBL NBO F24 - ELDORET P/UP BEER ELDORET Pfup 54,365.54 40,920.99",KBL NBO F24  ELDORET PUP BEER ELDORET PFUP 5436554 4092099,KBL NBO F20  ELDORET PUP BEER,54365.54,424.68,53940.86
12,"KBLNBO F2- E4MAL b/UP DEER BEER [Ngo |COAST J EMAL P/up 24,104.47 21,694.02",KBLNBO F2- E4MAL b/UP DEER BEER [Ngo,KBLNBO F2 E4MAL BUP DEER BEER NGO,KBL NBO F20  EMALI PUP BEER,24104.47,955.58,23148.89
12,"HLNDO F24 - EMBAKASI P/UP BEER BEER Neo NAIRGH! _|EMDAKAS! Pfup 3,985.06 8,087.27",HLNDO F24 - EMBAKASI P/UP BEER BEER Neo NAIRGH! _,HLNDO F24  EMBAKASI PUP BEER BEER NEO NAIRGH ,KBL NBO F20  EMBAKASI PUP BEER,3985.06,528.43,3456.63
12,"KBL NBO F24. EMBU P/UP BEER SEER NBO MOUNTAIN |EMBU Plup 73,684.13 24,315.72",KBL NBO F24. EMBU P/UP BEER SEER NBO MOUNTAIN,KBL NBO F24 EMBU PUP BEER SEER NBO MOUNTAIN,KBL NBO F20  EMBU PUP BEER,73684.13,526.67,73157.46
12,"KGL NBO F24 - GARISSA P/UP BEER BEER NBO QUNTAIN |GARISSA P/up 60,277.38 54,249.64",KGL NBO F24 - GARISSA P/UP BEER BEER NBO QUNTAIN,KGL NBO F24  GARISSA PUP BEER BEER NBO QUNTAIN,KBL NBO F20  GARISSA PUP BEER,60277.38,708.53,59568.85
12,"KBLNBO F24» GATUNDU P/UP BEER EER NBO MOUNTAIN |GATUNDU Pup 41,171.62 10,054.46",KBLNBO F24» GATUNDU P/UP BEER EER NBO MOUNTAIN,KBLNBO F24 GATUNDU PUP BEER EER NBO MOUNTAIN,KBL NBO F20  GATUNDU PUP BEER,41171.62,758.8,40412.82
12,"KBLNBO F24. GIKOMMA P/U? OCER BEER NBO NAIROE! — |GiKOMBA Py 8,985.36 8,087.27",KBLNBO F24. GIKOMMA P/U? OCER BEER NBO NAIROE! —,KBLNBO F24 GIKOMMA PU OCER BEER NBO NAIROE ,KBL NBO F20  GIKOMBA PUP BEER,8985.36,528.43,8456.93
12,"KG. NGO F24 - GILGIL P/UP BEER BEER Nao het GILGIL Pup 24,384.70 21,946.23","KG. NGO F24 - GILGIL P/UP BEER BEER Nao het GILGIL Pup 24,384.70 21,946.23",KG NGO F24  GILGIL PUP BEER BEER NAO HET GILGIL PUP 2438470 2194623,,24384.7,,
12,"KBUNBO F24. HURLIGHUM P/UP BEER BEER NBO NAIROBI [HURLIGHUM P/up 8,959.00 8,062.20","KBUNBO F24. HURLIGHUM P/UP BEER BEER NBO NAIROBI [HURLIGHUM P/up 8,959.00 8,062.20",KBUNBO F24 HURLIGHUM PUP BEER BEER NBO NAIROBI HURLIGHUM PUP 895900 806220,,8959.0,,
12,"BEER NAO NAIROO! — [HUALIGHUM DFE P/up 8,958.00 8,062.20","BEER NAO NAIROO! — [HUALIGHUM DFE P/up 8,958.00 8,062.20",BEER NAO NAIROO  HUALIGHUM DFE PUP 895800 806220,,8958.0,,
12,"KO. NOO F24 - HURUMA P/UP BEER EER NBO NAIROB) _|HURUMA Pfu 8,985.56 8,087.27",KO. NOO F24 - HURUMA P/UP BEER EER NBO NAIROB) _,KO NOO F24  HURUMA PUP BEER EER NBO NAIROB ,KBL NBO F20  HURUMA PUP BEER,8985.56,528.43,8457.13
12,"KEL NBO F24. ISIOLO P/UP BEER BEER NBO MOUNTAIN [iSIOLO P/up 45,802.09 43,221.88","KEL NBO F24. ISIOLO P/UP BEER BEER NBO MOUNTAIN [iSIOLO P/up 45,802.09 43,221.88",KEL NBO F24 ISIOLO PUP BEER BEER NBO MOUNTAIN ISIOLO PUP 4580209 4322188,,45802.09,,
12,"BL NUO £24 - (TEN P/UP BEER BEER [Na RIFT ITEN Plup 58,932.94 53,039.65","BL NUO £24 - (TEN P/UP BEER BEER [Na RIFT ITEN Plup 58,932.94 53,039.65",BL NUO 24  TEN PUP BEER BEER NA RIFT ITEN PLUP 5893294 5303965,,58932.94,,
12,"KEL NGO F24- JUJAP/UP BEER BLE NBO MOUNTAIN [JUJA Plup 8,336.16 8,402.53","KEL NGO F24- JUJAP/UP BEER BLE NBO MOUNTAIN [JUJA Plup 8,336.16 8,402.53",KEL NGO F24 JUJAPUP BEER BLE NBO MOUNTAIN JUJA PLUP 833616 840253,,8336.16,,
12,"KEL NOG F24- KABARNET 0/UP BEER BEER NBO fur T KAGANNET P/up 51,676.64 46,508.98","KEL NOG F24- KABARNET 0/UP BEER BEER NBO fur T KAGANNET P/up 51,676.64 46,508.98",KEL NOG F24 KABARNET 0UP BEER BEER NBO FUR T KAGANNET PUP 5167664 4650898,,51676.64,,
12,"XBLNBO F24 + KABATI P/UP BEER Nao MOUNTAIN | KABATI Pjup| 14,055.91 12,650.32",XBLNBO F24 + KABATI P/UP BEER Nao MOUNTAIN,XBLNBO F24  KABATI PUP BEER NAO MOUNTAIN,KBL NBO F20  KABATI PUP BEER,14055.91,701.95,13353.96
12,"KBL NO F24 - KAGIO D/UP BEER BEER NBO MOUNTAIN |KAGIG Pfup| 20,601.65 18,541,",KBL NO F24 - KAGIO D/UP BEER BEER NBO MOUNTAIN,KBL NO F24  KAGIO DUP BEER BEER NBO MOUNTAIN,KBL NBO F20  KAGIO PUP BEER,20601.65,381.27,20220.38
12,"IKBLNGOF24+KANGEMAIP/U RPEEBR EERINO MOUNTAIN |KANGEMA Pj 20,741.76 18,667.58",IKBLNGOF24+KANGEMAIP/U RPEEBR EERINO MOUNTAIN,IKBLNGOF24KANGEMAIPU RPEEBR EERINO MOUNTAIN,,20741.76,,
12,"KBLN@O F24 . KERICHO P/UP BEER BEER }NBO RIFT KERICHO Pian 45,066.77 40,560.09","KBLN@O F24 . KERICHO P/UP BEER BEER }NBO RIFT KERICHO Pian 45,066.77 40,560.09",KBLNO F24  KERICHO PUP BEER BEER NBO RIFT KERICHO PIAN 4506677 4056009,,45066.77,,
12,"KBL NGO F24 - KERUGOYA P/UP ATER BEER NBO MOUNTAIN [KERUGOYA P/u 23,403.90 21,063.51","KBL NGO F24 - KERUGOYA P/UP ATER BEER NBO MOUNTAIN [KERUGOYA P/u 23,403.90 21,063.51",KBL NGO F24  KERUGOYA PUP ATER BEER NBO MOUNTAIN KERUGOYA PU 2340390 2106351,,23403.9,,
12,"KELSO F24« KIAMBU P/UP BEER WT NBO NAIROBI | KIAMBU Pju 5,985.86 8,087.27",KELSO F24« KIAMBU P/UP BEER WT NBO NAIROBI,KELSO F24 KIAMBU PUP BEER WT NBO NAIROBI,KBL NBO F20  KIAMBU PUP BEER,5985.86,528.43,5457.429999999999
